"census_tract","ZIP","federallyBackedLoans","FannieMaeOwned","GinnieMaeOwned","FreddieMacOwned","FarmerMacOwned"
"06087122500","95076",0.490196078431373,0.609655172413793,0.139310344827586,0.251034482758621,0
"06085502400","95125",0.372832920556296,0.595298926928973,0.0413898824731732,0.363311190597854,0
"06085502400","95110",0.372832920556296,0.595298926928973,0.0413898824731732,0.363311190597854,0
"06085509201","94043",0.463298379408961,0.637860082304527,0.0216049382716049,0.339506172839506,0.00102880658436214
"06085503313","95148",0.477421844847549,0.570735650767987,0.026677445432498,0.402586903799515,0
"06037575001","90822",0.506538196834136,0.529891304347826,0.157608695652174,0.3125,0
"06037575001","90755",0.506538196834136,0.529891304347826,0.157608695652174,0.3125,0
"06037575001","90815",0.506538196834136,0.529891304347826,0.157608695652174,0.3125,0
"06037575001","90804",0.506538196834136,0.529891304347826,0.157608695652174,0.3125,0
"06037603802","90260",0.548262548262548,0.528169014084507,0.165492957746479,0.306338028169014,0
"06037620901","90266",0.199465240641711,0.60857908847185,0.0107238605898123,0.380697050938338,0
"06037620901","90267",0.199465240641711,0.60857908847185,0.0107238605898123,0.380697050938338,0
"06037243100","90059",0.391361256544503,0.347826086956522,0.444816053511706,0.207357859531773,0
"06037501300","90601",0.504198857910648,0.516322451698867,0.176548967355097,0.307128580946036,0
"06037501300","90606",0.504198857910648,0.516322451698867,0.176548967355097,0.307128580946036,0
"06037541300","90222",0.397496087636933,0.377952755905512,0.418635170603675,0.203412073490814,0
"06041124100","94941",0.228508217446271,0.66804979253112,0.0152143845089903,0.316735822959889,0
"06041124100","94920",0.228508217446271,0.66804979253112,0.0152143845089903,0.316735822959889,0
"06041124100","94925",0.228508217446271,0.66804979253112,0.0152143845089903,0.316735822959889,0
"06071005400","92406",0.393215111796453,0.37843137254902,0.454901960784314,0.166666666666667,0
"06071005400","92404",0.393215111796453,0.37843137254902,0.454901960784314,0.166666666666667,0
"06071005400","92405",0.393215111796453,0.37843137254902,0.454901960784314,0.166666666666667,0
"06013365002","94806",0.422900763358779,0.462093862815884,0.305054151624549,0.232851985559567,0
"06013365002","94801",0.422900763358779,0.462093862815884,0.305054151624549,0.232851985559567,0
"06065043601","92583",0.489406779661017,0.445887445887446,0.38961038961039,0.164502164502165,0
"06037651001","90717",0.468455743879473,0.57286432160804,0.085427135678392,0.341708542713568,0
"06037651001","90501",0.468455743879473,0.57286432160804,0.085427135678392,0.341708542713568,0
"06085502901","95124",0.421220930232558,0.600414078674948,0.0427881297446515,0.3567977915804,0
"06085502901","95008",0.421220930232558,0.600414078674948,0.0427881297446515,0.3567977915804,0
"06085512031","95123",0.446893063583815,0.607113985448666,0.0436540016168149,0.349232012934519,0
"06037195500","90039",0.384537645275392,0.613666228646518,0.0486202365308804,0.337713534822602,0
"06037195500","90026",0.384537645275392,0.613666228646518,0.0486202365308804,0.337713534822602,0
"06073013314","91915",0.545163868904876,0.289484708839548,0.561374109761206,0.148931713447842,0.000209467951403435
"06001430900","94546",0.460732984293194,0.6,0.0522727272727273,0.347727272727273,0
"06037543503","90502",0.49774011299435,0.562996594778661,0.141884222474461,0.295119182746879,0
"06085504901","95054",0.399276236429433,0.657603222557905,0.014098690835851,0.328298086606244,0
"06037430302","91016",0.48069822087949,0.589385474860335,0.0621508379888268,0.348463687150838,0
"06037604100","90260",0.497413155949741,0.552748885586924,0.136701337295691,0.310549777117385,0
"06037604100","90504",0.497413155949741,0.552748885586924,0.136701337295691,0.310549777117385,0
"06037910606","93550",0.54221635883905,0.340632603406326,0.454987834549878,0.204379562043796,0
"06037604001","90260",0.569948186528497,0.512121212121212,0.133333333333333,0.354545454545455,0
"06037602508","90250",0.43859649122807,0.49,0.16,0.35,0
"06065043517","92555",0.513782796413152,0.271493212669683,0.581771170006464,0.146735617323853,0
"06065043517","92567",0.513782796413152,0.271493212669683,0.581771170006464,0.146735617323853,0
"06065043517","92582",0.513782796413152,0.271493212669683,0.581771170006464,0.146735617323853,0
"06097151203","94928",0.519099316445517,0.544539116963594,0.136328427575523,0.319132455460883,0
"06097151203","94931",0.519099316445517,0.544539116963594,0.136328427575523,0.319132455460883,0
"06095252801","94535",0.5,0,1,0,0
"06019005405","93710",0.510833880499015,0.438303341902314,0.302056555269923,0.259640102827764,0
"06095252914","95687",0.574897119341564,0.379384395132427,0.410880458124553,0.209735146743021,0
"06013350000","94549",0.341487603305785,0.684414327202323,0.0203291384317522,0.295256534365924,0
"06013350000","94563",0.341487603305785,0.684414327202323,0.0203291384317522,0.295256534365924,0
"06013350000","94556",0.341487603305785,0.684414327202323,0.0203291384317522,0.295256534365924,0
"06085503208","95111",0.511875511875512,0.5616,0.1008,0.3376,0
"06081611000","94061",0.393169877408056,0.599109131403118,0.0356347438752784,0.365256124721604,0
"06081611000","94062",0.393169877408056,0.599109131403118,0.0356347438752784,0.365256124721604,0
"06083002909","93117",0.426279271465742,0.565615462868769,0.0610376398779247,0.373346897253306,0
"06037400206","91711",0.453722334004024,0.544715447154472,0.0946045824094605,0.360679970436068,0
"06085509102","94086",0.470055359838953,0.667023554603854,0.012847965738758,0.320128479657388,0
"06085509102","94085",0.470055359838953,0.667023554603854,0.012847965738758,0.320128479657388,0
"06085509102","94088",0.470055359838953,0.667023554603854,0.012847965738758,0.320128479657388,0
"06037900602","93535",0.385696040868455,0.347682119205298,0.480132450331126,0.172185430463576,0
"06037900602","93534",0.385696040868455,0.347682119205298,0.480132450331126,0.172185430463576,0
"06037530003","90640",0.459338695263628,0.607003891050584,0.107003891050584,0.285992217898833,0
"06037530003","91770",0.459338695263628,0.607003891050584,0.107003891050584,0.285992217898833,0
"06037408004","91792",0.618357487922705,0.57421875,0.125,0.30078125,0
"06095252201","94558",0.429407236335643,0.490498386518465,0.184295446396558,0.325206167084977,0
"06095252201","94503",0.429407236335643,0.490498386518465,0.184295446396558,0.325206167084977,0
"06095252201","94534",0.429407236335643,0.490498386518465,0.184295446396558,0.325206167084977,0
"06037603900","90250",0.497745208568207,0.563986409966025,0.138165345413364,0.297848244620612,0
"06037603900","90260",0.497745208568207,0.563986409966025,0.138165345413364,0.297848244620612,0
"06073008354","92126",0.520998415213946,0.606844106463878,0.104182509505703,0.288973384030418,0
"06073008354","92129",0.520998415213946,0.606844106463878,0.104182509505703,0.288973384030418,0
"06037900505","93535",0.519774011299435,0.285714285714286,0.501552795031056,0.212732919254658,0
"06037502200","90606",0.462875197472354,0.473265073947668,0.253697383390216,0.273037542662116,0
"06037554515","90701",0.482831114225648,0.516690856313498,0.103047895500726,0.380261248185777,0
"06037554515","90703",0.482831114225648,0.516690856313498,0.103047895500726,0.380261248185777,0
"06073018400","92054",0.454950936663693,0.594117647058824,0.096078431372549,0.309803921568627,0
"06073018400","92049",0.454950936663693,0.594117647058824,0.096078431372549,0.309803921568627,0
"06037460501","91011",0.279518072289157,0.65301724137931,0.0150862068965517,0.331896551724138,0
"06059110102","90623",0.486019736842105,0.591370558375635,0.0947546531302876,0.313874788494078,0
"06059110102","90630",0.486019736842105,0.591370558375635,0.0947546531302876,0.313874788494078,0
"06079010002","93451",0.577590248476324,0.435064935064935,0.309253246753247,0.255681818181818,0
"06079010002","93446",0.577590248476324,0.435064935064935,0.309253246753247,0.255681818181818,0
"06079010002","93426",0.577590248476324,0.435064935064935,0.309253246753247,0.255681818181818,0
"06019005403","93710",0.468586387434555,0.41340782122905,0.262569832402235,0.324022346368715,0
"06083002210","93454",0.553008595988539,0.419689119170984,0.30940044411547,0.270910436713546,0
"06037570003","90712",0.504156275976725,0.474031327287716,0.249793899422918,0.276174773289365,0
"06037570003","90711",0.504156275976725,0.474031327287716,0.249793899422918,0.276174773289365,0
"06085511911","95120",0.381297229219144,0.613542526837325,0.0264244426094137,0.360033030553262,0
"06085511911","95123",0.381297229219144,0.613542526837325,0.0264244426094137,0.360033030553262,0
"06059042112","92673",0.411028632025451,0.620227038183695,0.0598555211558308,0.319401444788442,0.000515995872033024
"06019005305","93726",0.477011494252874,0.381526104417671,0.391566265060241,0.226907630522088,0
"06041121100","94925",0.344797178130511,0.675191815856777,0.0281329923273657,0.296675191815857,0
"06041121100","94976",0.344797178130511,0.675191815856777,0.0281329923273657,0.296675191815857,0
"06041121100","94939",0.344797178130511,0.675191815856777,0.0281329923273657,0.296675191815857,0
"06085506702","95008",0.414763323402847,0.632083000798085,0.0295291300877893,0.338387869114126,0
"06037532101","90640",0.394948335246843,0.51453488372093,0.177325581395349,0.308139534883721,0
"06037541200","90222",0.452476572958501,0.388560157790927,0.398422090729783,0.21301775147929,0
"06037541200","90059",0.452476572958501,0.388560157790927,0.398422090729783,0.21301775147929,0
"06037541200","90061",0.452476572958501,0.388560157790927,0.398422090729783,0.21301775147929,0
"06073009509","92120",0.462335216572505,0.545824847250509,0.114052953156823,0.340122199592668,0
"06073009509","92124",0.462335216572505,0.545824847250509,0.114052953156823,0.340122199592668,0
"06113011204","95695",0.539594110624751,0.494837758112094,0.219026548672566,0.286135693215339,0
"06113011204","95776",0.539594110624751,0.494837758112094,0.219026548672566,0.286135693215339,0
"06029005402","93555",0.496256239600666,0.334450963956412,0.439228834870075,0.226320201173512,0
"06037532900","90001",0.401305057096248,0.491869918699187,0.292682926829268,0.215447154471545,0
"06037533002","90001",0.533783783783784,0.481012658227848,0.30379746835443,0.215189873417722,0
"06037461901","91104",0.43,0.604651162790698,0.0930232558139535,0.302325581395349,0
"06037461901","91109",0.43,0.604651162790698,0.0930232558139535,0.302325581395349,0
"06037461901","91101",0.43,0.604651162790698,0.0930232558139535,0.302325581395349,0
"06037461901","91103",0.43,0.604651162790698,0.0930232558139535,0.302325581395349,0
"06085502909","95118",0.44375243285325,0.582456140350877,0.0491228070175439,0.368421052631579,0
"06037601212","90301",0.387547649301144,0.498360655737705,0.157377049180328,0.344262295081967,0
"06037910505","93550",0.510416666666667,0.369614512471655,0.401360544217687,0.229024943310658,0
"06037267200","90064",0.377351247600768,0.663275686673449,0.00915564598168871,0.327568667344863,0
"06037267200","90025",0.377351247600768,0.663275686673449,0.00915564598168871,0.327568667344863,0
"06037575201","90813",0.458874458874459,0.5,0.207547169811321,0.292452830188679,0
"06037575201","90806",0.458874458874459,0.5,0.207547169811321,0.292452830188679,0
"06019005304","93726",0.463387978142076,0.462264150943396,0.245283018867925,0.292452830188679,0
"06019005304","93710",0.463387978142076,0.462264150943396,0.245283018867925,0.292452830188679,0
"06085502101","95008",0.437044745057232,0.615079365079365,0.05,0.334920634920635,0
"06085502101","95128",0.437044745057232,0.615079365079365,0.05,0.334920634920635,0
"06099000806","95350",0.50063371356147,0.435443037974684,0.29873417721519,0.265822784810127,0
"06037541400","90222",0.391983695652174,0.360485268630849,0.429809358752166,0.209705372616984,0
"06099000909","95350",0.471311475409836,0.377639751552795,0.359006211180124,0.263354037267081,0
"06099000909","95355",0.471311475409836,0.377639751552795,0.359006211180124,0.263354037267081,0
"06037551402","90241",0.521276595744681,0.487940630797774,0.178107606679035,0.333951762523191,0
"06087122202","95003",0.434059633027523,0.605019815059445,0.0673712021136063,0.327608982826949,0
"06099000602","95358",0.501314636283961,0.463286713286713,0.27972027972028,0.256993006993007,0
"06099000602","95351",0.501314636283961,0.463286713286713,0.27972027972028,0.256993006993007,0
"06037403323","91765",0.498315080033698,0.641589180050719,0.0363482671174979,0.322062552831784,0
"06037552601","90650",0.447075208913649,0.398753894080997,0.348909657320872,0.252336448598131,0
"06081610500","94063",0.389140271493213,0.576744186046512,0.0558139534883721,0.367441860465116,0
"06019005302","93710",0.45125348189415,0.432098765432099,0.325102880658436,0.242798353909465,0
"06019005302","93726",0.45125348189415,0.432098765432099,0.325102880658436,0.242798353909465,0
"06085508703","94086",0.42736899266902,0.672808132147395,0.0216010165184244,0.30559085133418,0
"06095253108","94533",0.467078189300412,0.411894273127753,0.323788546255507,0.26431718061674,0
"06095253108","95687",0.467078189300412,0.411894273127753,0.323788546255507,0.26431718061674,0
"06095253108","95688",0.467078189300412,0.411894273127753,0.323788546255507,0.26431718061674,0
"06085507600","95070",0.310550130983568,0.591257668711656,0.00306748466257669,0.405674846625767,0
"06099000503","95368",0.515600211528292,0.474871794871795,0.247179487179487,0.277948717948718,0
"06099000503","95358",0.515600211528292,0.474871794871795,0.247179487179487,0.277948717948718,0
"06099000503","95356",0.515600211528292,0.474871794871795,0.247179487179487,0.277948717948718,0
"06095252703","94585",0.494188749418875,0.377234242709313,0.413922859830668,0.208842897460019,0
"06087122001","95003",0.438664932813177,0.604743083003953,0.0484189723320158,0.345849802371542,0.000988142292490119
"06087122001","95073",0.438664932813177,0.604743083003953,0.0484189723320158,0.345849802371542,0.000988142292490119
"06097150303","95476",0.390578635014837,0.575498575498576,0.0835707502374169,0.340930674264008,0
"06097150303","95442",0.390578635014837,0.575498575498576,0.0835707502374169,0.340930674264008,0
"06037651402","90505",0.484396200814111,0.621848739495798,0.0532212885154062,0.324929971988796,0
"06037910605","93550",0.484263959390863,0.368972746331237,0.444444444444444,0.186582809224319,0
"06001433900","94578",0.46189376443418,0.5875,0.1275,0.285,0
"06037900701","93534",0.438645197112715,0.40379746835443,0.40379746835443,0.192405063291139,0
"06099002901","95386",0.438149197355996,0.512931034482759,0.150862068965517,0.331896551724138,0.00431034482758621
"06099002901","95323",0.438149197355996,0.512931034482759,0.150862068965517,0.331896551724138,0.00431034482758621
"06099002901","95326",0.438149197355996,0.512931034482759,0.150862068965517,0.331896551724138,0.00431034482758621
"06099002901","95316",0.438149197355996,0.512931034482759,0.150862068965517,0.331896551724138,0.00431034482758621
"06099002901","95357",0.438149197355996,0.512931034482759,0.150862068965517,0.331896551724138,0.00431034482758621
"06099002901","95382",0.438149197355996,0.512931034482759,0.150862068965517,0.331896551724138,0.00431034482758621
"06099002901","95329",0.438149197355996,0.512931034482759,0.150862068965517,0.331896551724138,0.00431034482758621
"06037910402","93550",0.405247813411079,0.449640287769784,0.323741007194245,0.226618705035971,0
"06073017040","92064",0.468051744413955,0.552763819095477,0.166666666666667,0.280569514237856,0
"06079010504","93430",0.432649420160571,0.612371134020619,0.0597938144329897,0.327835051546392,0
"06037555103","90630",0.513451191391238,0.517964071856287,0.158682634730539,0.323353293413174,0
"06037555103","90715",0.513451191391238,0.517964071856287,0.158682634730539,0.323353293413174,0
"06077003203","95210",0.537926675094817,0.462984723854289,0.260869565217391,0.27614571092832,0
"06077003203","95209",0.537926675094817,0.462984723854289,0.260869565217391,0.27614571092832,0
"06077003203","95207",0.537926675094817,0.462984723854289,0.260869565217391,0.27614571092832,0
"06037577501","90803",0.337614678899083,0.63179347826087,0.0353260869565217,0.332880434782609,0
"06083001906","93105",0.419642857142857,0.559397163120567,0.0939716312056738,0.346631205673759,0
"06083001906","93117",0.419642857142857,0.559397163120567,0.0939716312056738,0.346631205673759,0
"06083001906","93463",0.419642857142857,0.559397163120567,0.0939716312056738,0.346631205673759,0
"06083001906","93460",0.419642857142857,0.559397163120567,0.0939716312056738,0.346631205673759,0
"06097150500","94558",0.367571822117277,0.60813704496788,0.0578158458244111,0.332976445396146,0.00107066381156317
"06097150500","95452",0.367571822117277,0.60813704496788,0.0578158458244111,0.332976445396146,0.00107066381156317
"06097150500","95404",0.367571822117277,0.60813704496788,0.0578158458244111,0.332976445396146,0.00107066381156317
"06097150500","95431",0.367571822117277,0.60813704496788,0.0578158458244111,0.332976445396146,0.00107066381156317
"06097150500","95442",0.367571822117277,0.60813704496788,0.0578158458244111,0.332976445396146,0.00107066381156317
"06097150500","95476",0.367571822117277,0.60813704496788,0.0578158458244111,0.332976445396146,0.00107066381156317
"06097152906","95439",0.537027954879843,0.542465753424658,0.168036529680365,0.289497716894977,0
"06097152906","95492",0.537027954879843,0.542465753424658,0.168036529680365,0.289497716894977,0
"06097152906","95401",0.537027954879843,0.542465753424658,0.168036529680365,0.289497716894977,0
"06097152906","95403",0.537027954879843,0.542465753424658,0.168036529680365,0.289497716894977,0
"06085508001","95014",0.466825156688999,0.604166666666667,0.00648148148148148,0.389351851851852,0
"06079010701","93402",0.467874083656749,0.593548387096774,0.0912442396313364,0.315207373271889,0
"06037544001","90895",0.539515279241307,0.396484375,0.341796875,0.26171875,0
"06037544001","90221",0.539515279241307,0.396484375,0.341796875,0.26171875,0
"06037544001","90810",0.539515279241307,0.396484375,0.341796875,0.26171875,0
"06037620201","90266",0.232843137254902,0.642105263157895,0.0263157894736842,0.331578947368421,0
"06037900804","93534",0.44621141253508,0.354297693920335,0.465408805031447,0.180293501048218,0
"06097150702","94945",0.409195402298851,0.587479935794542,0.065008025682183,0.347512038523275,0
"06097150702","94952",0.409195402298851,0.587479935794542,0.065008025682183,0.347512038523275,0
"06081605000","94030",0.297024579560155,0.653310104529617,0.00435540069686411,0.342334494773519,0
"06081605000","94010",0.297024579560155,0.653310104529617,0.00435540069686411,0.342334494773519,0
"06099000908","95355",0.504766683391872,0.490059642147117,0.259443339960239,0.250497017892644,0
"06081611400","94062",0.11646373742721,0.668181818181818,0,0.331818181818182,0
"06081611400","94027",0.11646373742721,0.668181818181818,0,0.331818181818182,0
"06081611400","94025",0.11646373742721,0.668181818181818,0,0.331818181818182,0
"06099002803","95357",0.458651841556637,0.445454545454545,0.283333333333333,0.271212121212121,0
"06099002803","95355",0.458651841556637,0.445454545454545,0.283333333333333,0.271212121212121,0
"06019005204","93726",0.508403361344538,0.421487603305785,0.327823691460055,0.25068870523416,0
"06081603000","94044",0.412537917087968,0.60171568627451,0.0490196078431373,0.349264705882353,0
"06037800102","91364",0.315204254290549,0.627300613496933,0.0483128834355828,0.324386503067485,0
"06037800102","90265",0.315204254290549,0.627300613496933,0.0483128834355828,0.324386503067485,0
"06037800102","91302",0.315204254290549,0.627300613496933,0.0483128834355828,0.324386503067485,0
"06037800102","90290",0.315204254290549,0.627300613496933,0.0483128834355828,0.324386503067485,0
"06037405302","91790",0.554964539007092,0.515974440894569,0.15814696485623,0.325878594249201,0
"06059075401","92705",0.463157894736842,0.533549783549784,0.156926406926407,0.30952380952381,0
"06059075401","92706",0.463157894736842,0.533549783549784,0.156926406926407,0.30952380952381,0
"06059075401","92701",0.463157894736842,0.533549783549784,0.156926406926407,0.30952380952381,0
"06085502800","95124",0.369079196665404,0.570841889117043,0.0256673511293634,0.403490759753593,0
"06037553000","90650",0.485515021459227,0.483977900552486,0.241988950276243,0.274033149171271,0
"06037553000","90703",0.485515021459227,0.483977900552486,0.241988950276243,0.274033149171271,0
"06071002902","92336",0.426388888888889,0.39413680781759,0.371335504885993,0.234527687296417,0
"06071002902","92335",0.426388888888889,0.39413680781759,0.371335504885993,0.234527687296417,0
"06037530302","90022",0.447211155378486,0.523385300668151,0.189309576837416,0.287305122494432,0
"06037530302","91754",0.447211155378486,0.523385300668151,0.189309576837416,0.287305122494432,0
"06081608002","94404",0.437045123726346,0.594504579517069,0.00915903413821815,0.396336386344713,0
"06059032013","92691",0.504659832246039,0.581717451523546,0.135734072022161,0.282548476454294,0
"06059032013","92692",0.504659832246039,0.581717451523546,0.135734072022161,0.282548476454294,0
"06037462302","91116",0.495601173020528,0.603550295857988,0.0414201183431953,0.355029585798817,0
"06037462302","91106",0.495601173020528,0.603550295857988,0.0414201183431953,0.355029585798817,0
"06037462302","91101",0.495601173020528,0.603550295857988,0.0414201183431953,0.355029585798817,0
"06073017032","92127",0.428423475258918,0.60542573193661,0.0864893902766586,0.308084877786731,0
"06037194102","90046",0.156500308071473,0.570866141732283,0.0551181102362205,0.374015748031496,0
"06037920013","91351",0.45483288166215,0.477159880834161,0.253227408142999,0.26961271102284,0
"06037920013","91350",0.45483288166215,0.477159880834161,0.253227408142999,0.26961271102284,0
"06099002605","95307",0.47632920611799,0.380733944954128,0.376146788990826,0.243119266055046,0
"06065043513","92544",0.519003931847969,0.333333333333333,0.5,0.166666666666667,0
"06065043513","92583",0.519003931847969,0.333333333333333,0.5,0.166666666666667,0
"06099000101","95230",0.440531177829099,0.567496723460026,0.127129750982962,0.302752293577982,0.00262123197903014
"06099000101","95361",0.440531177829099,0.567496723460026,0.127129750982962,0.302752293577982,0.00262123197903014
"06029002400","93307",0.408317580340265,0.37037037037037,0.428240740740741,0.201388888888889,0
"06067007017","95834",0.554159186116098,0.439524838012959,0.295896328293737,0.264578833693305,0
"06067007017","95833",0.554159186116098,0.439524838012959,0.295896328293737,0.264578833693305,0
"06071004900","92415",0.37701804368471,0.380352644836272,0.413098236775819,0.206549118387909,0
"06071004900","92410",0.37701804368471,0.380352644836272,0.413098236775819,0.206549118387909,0
"06071004900","92411",0.37701804368471,0.380352644836272,0.413098236775819,0.206549118387909,0
"06071004900","92324",0.37701804368471,0.380352644836272,0.413098236775819,0.206549118387909,0
"06059099243","92646",0.525993883792049,0.626162790697674,0.0802325581395349,0.293604651162791,0
"06059099243","92648",0.525993883792049,0.626162790697674,0.0802325581395349,0.293604651162791,0
"06037600302","90044",0.411196911196911,0.434272300469484,0.384976525821596,0.18075117370892,0
"06037600302","90047",0.411196911196911,0.434272300469484,0.384976525821596,0.18075117370892,0
"06085507806","95014",0.426247896803141,0.640789473684211,0.00263157894736842,0.356578947368421,0
"06095252912","95687",0.548633440514469,0.457142857142857,0.263736263736264,0.279120879120879,0
"06037534803","90255",0.448818897637795,0.526315789473684,0.249122807017544,0.224561403508772,0
"06037700802","90048",0.22052067381317,0.611111111111111,0,0.388888888888889,0
"06037700802","90211",0.22052067381317,0.611111111111111,0,0.388888888888889,0
"06081600300","94134",0.513803680981595,0.591044776119403,0.0298507462686567,0.37910447761194,0
"06081600300","94014",0.513803680981595,0.591044776119403,0.0298507462686567,0.37910447761194,0
"06081600300","94005",0.513803680981595,0.591044776119403,0.0298507462686567,0.37910447761194,0
"06097154202","95425",0.587280701754386,0.539955190440627,0.169529499626587,0.290515309932786,0
"06097154202","95441",0.587280701754386,0.539955190440627,0.169529499626587,0.290515309932786,0
"06097154202","95448",0.587280701754386,0.539955190440627,0.169529499626587,0.290515309932786,0
"06099001800","95350",0.463556851311953,0.584905660377358,0.176100628930818,0.238993710691824,0
"06099001800","95354",0.463556851311953,0.584905660377358,0.176100628930818,0.238993710691824,0
"06099001800","95351",0.463556851311953,0.584905660377358,0.176100628930818,0.238993710691824,0
"06065043512","92583",0.530514705882353,0.315315315315315,0.492723492723493,0.191268191268191,0.000693000693000693
"06065043512","92581",0.530514705882353,0.315315315315315,0.492723492723493,0.191268191268191,0.000693000693000693
"06037480102","91776",0.496644295302013,0.62972972972973,0.0337837837837838,0.336486486486486,0
"06037480102","91775",0.496644295302013,0.62972972972973,0.0337837837837838,0.336486486486486,0
"06095252108","94510",0.498333333333333,0.549609810479376,0.117056856187291,0.333333333333333,0
"06099000801","95350",0.489435400069276,0.464260438782732,0.252653927813163,0.283085633404105,0
"06019005202","93726",0.527131782945736,0.382352941176471,0.411764705882353,0.205882352941176,0
"06037403703","91773",0.484527342094108,0.520559930008749,0.150481189851269,0.328958880139982,0
"06037403703","91724",0.484527342094108,0.520559930008749,0.150481189851269,0.328958880139982,0
"06037408005","91791",0.441281138790036,0.630645161290323,0.0709677419354839,0.298387096774194,0
"06037407101","91746",0.459719789842382,0.485714285714286,0.213333333333333,0.300952380952381,0
"06037407101","91744",0.459719789842382,0.485714285714286,0.213333333333333,0.300952380952381,0
"06097152802","95403",0.511450381679389,0.557213930348259,0.164179104477612,0.278606965174129,0
"06077005127","95330",0.538377591851582,0.392567567567568,0.373648648648649,0.233783783783784,0
"06041120000","94939",0.293354101765317,0.668141592920354,0.0238938053097345,0.307964601769912,0
"06041120000","94904",0.293354101765317,0.668141592920354,0.0238938053097345,0.307964601769912,0
"06041120000","94925",0.293354101765317,0.668141592920354,0.0238938053097345,0.307964601769912,0
"06041120000","94977",0.293354101765317,0.668141592920354,0.0238938053097345,0.307964601769912,0
"06071004800","92411",0.404059040590406,0.415525114155251,0.406392694063927,0.178082191780822,0
"06037503201","90604",0.472630959387875,0.504358655043587,0.209215442092154,0.286425902864259,0
"06037137302","91367",0.394122079879427,0.601338432122371,0.0439770554493308,0.353728489483748,0.000956022944550669
"06037600601","90047",0.5,0.502008032128514,0.248995983935743,0.248995983935743,0
"06037600601","90303",0.5,0.502008032128514,0.248995983935743,0.248995983935743,0
"06037463102","91107",0.347856640899508,0.654545454545455,0.0363636363636364,0.309090909090909,0
"06083002502","93458",0.608355091383812,0.472103004291845,0.300429184549356,0.227467811158798,0
"06083002502","93434",0.608355091383812,0.472103004291845,0.300429184549356,0.227467811158798,0
"06083002502","93455",0.608355091383812,0.472103004291845,0.300429184549356,0.227467811158798,0
"06089012000","96007",0.446745562130178,0.341059602649007,0.365894039735099,0.293046357615894,0
"06089012000","96022",0.446745562130178,0.341059602649007,0.365894039735099,0.293046357615894,0
"06037570902","90713",0.497209538305429,0.51734693877551,0.164285714285714,0.318367346938775,0
"06087120400","95006",0.492182188987084,0.520718232044199,0.155386740331492,0.323895027624309,0
"06087120400","95060",0.492182188987084,0.520718232044199,0.155386740331492,0.323895027624309,0
"06087120400","95005",0.492182188987084,0.520718232044199,0.155386740331492,0.323895027624309,0
"06087120400","95007",0.492182188987084,0.520718232044199,0.155386740331492,0.323895027624309,0
"06037407301","91744",0.488331892826275,0.513274336283186,0.192920353982301,0.293805309734513,0
"06077003216","95209",0.547445255474453,0.373333333333333,0.391111111111111,0.235555555555556,0
"06077003216","95207",0.547445255474453,0.373333333333333,0.391111111111111,0.235555555555556,0
"06085505403","95051",0.459877800407332,0.638618246235607,0.0212577502214349,0.340124003542958,0
"06085505403","95055",0.459877800407332,0.638618246235607,0.0212577502214349,0.340124003542958,0
"06081601601","94080",0.30859375,0.683544303797468,0.0506329113924051,0.265822784810127,0
"06081601601","94014",0.30859375,0.683544303797468,0.0506329113924051,0.265822784810127,0
"06037462100","91104",0.431268882175227,0.565674255691769,0.103327495621716,0.330998248686515,0
"06037700501","90069",0.300067888662593,0.6289592760181,0.0135746606334842,0.357466063348416,0
"06037700501","90210",0.300067888662593,0.6289592760181,0.0135746606334842,0.357466063348416,0
"06061020712","95661",0.56475170399221,0.539655172413793,0.194827586206897,0.26551724137931,0
"06037650902","90501",0.456032719836401,0.63677130044843,0.0523168908819133,0.310911808669656,0
"06037910209","93551",0.559386973180077,0.38454011741683,0.374755381604697,0.240704500978474,0
"06037553200","90706",0.497922176048357,0.465857359635812,0.264795144157815,0.268588770864947,0.000758725341426404
"06085503322","95148",0.501519756838906,0.603636363636364,0.0593939393939394,0.336969696969697,0
"06061021309","95648",0.493401394422311,0.500378501135503,0.200100933636134,0.299520565228362,0
"06061021309","95765",0.493401394422311,0.500378501135503,0.200100933636134,0.299520565228362,0
"06097153403","95472",0.491846053489889,0.629973474801061,0.0517241379310345,0.318302387267904,0
"06029005403","93555",0.490078328981723,0.288758657432072,0.547149706979222,0.164091635588705,0
"06037571504","90807",0.543706293706294,0.506430868167203,0.221864951768489,0.271704180064309,0
"06111008002","93065",0.509856153436335,0.495297805642633,0.189132706374086,0.315569487983281,0
"06111008002","93063",0.509856153436335,0.495297805642633,0.189132706374086,0.315569487983281,0
"06037620701","90278",0.408681214421252,0.622751015670342,0.0597794544399304,0.317469529889727,0
"06099003400","95360",0.51984126984127,0.49618320610687,0.267175572519084,0.236641221374046,0
"06099003400","95363",0.51984126984127,0.49618320610687,0.267175572519084,0.236641221374046,0
"06099003400","95313",0.51984126984127,0.49618320610687,0.267175572519084,0.236641221374046,0
"06099003400","94550",0.51984126984127,0.49618320610687,0.267175572519084,0.236641221374046,0
"06099003400","95322",0.51984126984127,0.49618320610687,0.267175572519084,0.236641221374046,0
"06061021046","95747",0.526946107784431,0.474431818181818,0.237215909090909,0.288352272727273,0
"06061021046","95678",0.526946107784431,0.474431818181818,0.237215909090909,0.288352272727273,0
